,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,USER,IMGID,FPOGXp,FPOGYp
384,70259,1156.53687,972314068157,0.46265,0.18086,1155.94556,0.59131,2133,1,0.07609,0.1276,1,0.6665,0.20113,1,0.30942,0.5106,31.82524,1.0,1,0.72221,0.56858,31.64229,1.0,1,0,IMG22.PNG,279.776,105.63694545454544
398,70273,1156.76709,972316369528,0.47074,0.17343,1156.55334,0.21375,2134,1,0.09486,0.14345,1,0.84598,0.15094,1,0.30938,0.50973,31.36806,1.0,1,0.72208,0.56719,31.3549,1.0,1,0,IMG22.PNG,287.3070545454545,98.7202909090909
399,70274,1156.78333,972316532801,0.47072,0.17168,1156.55334,0.22998,2134,1,0.09486,0.14345,1,0.84598,0.15094,1,0.30924,0.50976,31.40218,1.0,1,0.7219,0.56705,31.6145,1.0,1,0,IMG22.PNG,287.2884363636364,97.09119999999999
400,70275,1156.79993,972316697753,0.47157,0.1719,1156.55334,0.24658,2134,1,0.10183,0.14062,1,0.86695,0.20969,1,0.30873,0.50971,31.03887,1.0,1,0.72154,0.56691,31.43419,1.0,1,0,IMG22.PNG,288.07970909090903,97.29599999999999
401,70276,1156.81616,972316860718,0.47035,0.17169,1156.55334,0.26282,2134,1,0.07788,0.12503,1,0.82359,0.21159,1,0.30868,0.50961,31.15598,1.0,1,0.72127,0.56691,31.56347,1.0,1,0,IMG22.PNG,286.94399999999996,97.10050909090909
402,70277,1156.83264,972317025512,0.46926,0.1715,1156.55334,0.2793,2134,1,0.07788,0.12503,1,0.82359,0.21159,1,0.30862,0.50944,31.32905,1.0,1,0.72119,0.56672,31.52267,1.0,1,0,IMG22.PNG,285.9293090909091,96.92363636363636
403,70278,1156.849,972317188894,0.46675,0.16894,1156.55334,0.29565,2134,1,0.065,0.11812,1,0.77832,0.12752,1,0.30828,0.50951,31.25879,1.0,1,0.72099,0.56686,31.52255,1.0,1,0,IMG22.PNG,283.59272727272725,94.54050909090908
404,70279,1156.86548,972317354108,0.46717,0.16793,1156.55334,0.31213,2134,1,0.07964,0.12949,1,0.87073,0.168,1,0.30805,0.50974,31.32203,1.0,1,0.72081,0.56713,31.54413,1.0,1,0,IMG22.PNG,283.98370909090903,93.6002909090909
405,70280,1156.88196,972317517993,0.46755,0.16702,1156.55334,0.32861,2134,1,0.07964,0.12949,1,0.87073,0.168,1,0.30794,0.50965,31.62901,1.0,1,0.72062,0.56725,31.69641,1.0,1,0,IMG22.PNG,284.33745454545453,92.75316363636362
406,70281,1156.89844,972317683213,0.46964,0.16879,1156.55334,0.34509,2134,1,0.14498,0.19032,1,0.88179,0.22154,1,0.30744,0.51007,31.67127,1.0,1,0.72026,0.56766,31.78946,1.0,1,0,IMG22.PNG,286.28305454545455,94.40087272727271
407,70282,1156.91479,972317846794,0.46882,0.16901,1156.55334,0.36145,2134,1,0.05697,0.11436,1,0.84473,0.23374,1,0.30718,0.5104,31.54417,1.0,1,0.7201,0.56788,31.77921,1.0,1,0,IMG22.PNG,285.5197090909091,94.60567272727272
408,70283,1156.93115,972318010937,0.46807,0.16922,1156.55334,0.37781,2134,1,0.05697,0.11436,1,0.84473,0.23374,1,0.30706,0.51055,31.50535,1.0,1,0.71976,0.5678,31.8575,1.0,1,0,IMG22.PNG,284.8215272727272,94.80116363636364
409,70284,1156.94775,972318175961,0.46816,0.16961,1156.55334,0.39441,2134,1,0.08839,0.13263,1,0.85237,0.22502,1,0.30655,0.51076,31.70658,1.0,1,0.7194,0.56789,31.71717,1.0,1,0,IMG22.PNG,284.9053090909091,95.16421818181819
410,70285,1156.96411,972318339938,0.46972,0.1699,1156.55334,0.41077,2134,1,0.09581,0.13541,1,0.92154,0.21914,1,0.30624,0.5108,31.58279,1.0,1,0.71911,0.56782,31.91806,1.0,1,0,IMG22.PNG,286.3575272727273,95.43418181818181
411,70286,1156.98047,972318503673,0.47117,0.17018,1156.55334,0.42712,2134,1,0.09581,0.13541,1,0.92154,0.21914,1,0.30613,0.51089,31.43863,1.0,1,0.71903,0.56777,31.8867,1.0,1,0,IMG22.PNG,287.7073454545454,95.69483636363636
412,70287,1156.99695,972318668105,0.46964,0.17129,1156.55334,0.4436,2134,1,0.11877,0.16905,1,0.7382,0.23384,1,0.30576,0.51125,31.60476,1.0,1,0.7186,0.56783,32.03675,1.0,1,0,IMG22.PNG,286.28305454545455,96.72814545454544
413,70288,1157.01343,972318832831,0.46741,0.17187,1156.55334,0.46008,2134,1,0.1104,0.1605,1,0.69926,0.21568,1,0.30564,0.51113,31.72733,1.0,1,0.71856,0.56785,32.06469,1.0,1,0,IMG22.PNG,284.20712727272723,97.26807272727271
414,70289,1157.02991,972318998151,0.46532,0.17241,1156.55334,0.47656,2134,1,0.1104,0.1605,1,0.69926,0.21568,1,0.30551,0.51123,31.57612,1.0,1,0.71836,0.56781,31.94686,1.0,1,0,IMG22.PNG,282.2615272727273,97.77076363636364
415,70290,1157.04626,972319161742,0.46452,0.17275,1156.55334,0.49292,2134,1,0.10732,0.15348,1,0.77356,0.21203,1,0.30524,0.51106,31.62169,1.0,1,0.71812,0.56771,31.88801,1.0,1,0,IMG22.PNG,281.5168,98.0872727272727
416,70291,1157.06274,972319326853,0.46514,0.17279,1156.55334,0.5094,2134,1,0.10096,0.14422,1,0.86815,0.20383,1,0.30521,0.51094,31.80624,1.0,1,0.71811,0.56759,32.13467,1.0,1,0,IMG22.PNG,282.09396363636364,98.12450909090909
417,70292,1157.0791,972319490319,0.46573,0.17282,1156.55334,0.52576,2134,1,0.10096,0.14422,1,0.86815,0.20383,1,0.30515,0.51086,31.90824,1.0,1,0.71801,0.56766,32.25981,1.0,1,0,IMG22.PNG,282.6432,98.15243636363635
418,70293,1157.09546,972319653876,0.46611,0.17309,1156.55334,0.54211,2134,1,0.10833,0.15159,1,0.8488,0.21186,1,0.30503,0.51082,31.9101,1.0,1,0.71803,0.56765,32.26941,1.0,1,0,IMG22.PNG,282.9969454545455,98.4037818181818
419,70294,1157.11194,972319818718,0.46672,0.17369,1156.55334,0.55859,2134,1,0.12034,0.16437,1,0.85484,0.22401,1,0.305,0.51085,31.96127,1.0,1,0.71797,0.56773,32.29454,1.0,1,0,IMG22.PNG,283.5648,98.96232727272728
420,70295,1157.12842,972319983181,0.4673,0.17426,1156.55334,0.57507,2134,1,0.12034,0.16437,1,0.85484,0.22401,1,0.3051,0.51101,32.02242,1.0,1,0.71792,0.56777,32.24744,1.0,1,0,IMG22.PNG,284.10472727272725,99.49294545454545
421,70296,1157.14478,972320146916,0.46775,0.17498,1156.55334,0.59143,2134,1,0.11797,0.16773,1,0.85001,0.23413,1,0.30502,0.51108,31.90133,1.0,1,0.71793,0.56793,32.2121,1.0,1,0,IMG22.PNG,284.52363636363634,100.16319999999999
422,70297,1157.16125,972320311445,0.46852,0.17565,1156.55334,0.60791,2134,1,0.12812,0.17277,1,0.86546,0.22798,1,0.30501,0.51119,32.03594,1.0,1,0.71802,0.56804,32.22624,1.0,1,0,IMG22.PNG,285.2404363636363,100.78690909090908
423,70298,1157.17773,972320476189,0.46924,0.17628,1156.55334,0.62439,2134,1,0.12812,0.17277,1,0.86546,0.22798,1,0.30502,0.51112,32.13871,1.0,1,0.71802,0.56804,32.22624,1.0,1,0,IMG22.PNG,285.9106909090909,101.3733818181818
424,70299,1157.19421,972320640571,0.4697,0.17662,1156.55334,0.64087,2134,1,0.10352,0.14707,1,0.87156,0.23297,1,0.30504,0.51093,32.06065,1.0,1,0.71815,0.56796,32.47195,1.0,1,0,IMG22.PNG,286.33890909090906,101.6898909090909
425,70300,1157.21057,972320804978,0.47016,0.17695,1156.55334,0.65723,2134,1,0.09535,0.13984,1,0.88207,0.24009,1,0.30503,0.5109,32.28262,1.0,1,0.71817,0.56797,32.51946,1.0,1,0,IMG22.PNG,286.7671272727273,101.9970909090909
426,70301,1157.22693,972320968306,0.47061,0.17726,1156.55334,0.67358,2134,1,0.09535,0.13984,1,0.88207,0.24009,1,0.30506,0.51082,32.36524,1.0,1,0.71821,0.56796,32.62001,1.0,1,0,IMG22.PNG,287.18603636363633,102.28567272727273
427,70302,1157.24341,972321133035,0.47027,0.17819,1156.55334,0.69006,2134,1,0.11849,0.16486,1,0.79389,0.26953,1,0.30523,0.51117,32.16216,1.0,1,0.71828,0.56809,32.65912,1.0,1,0,IMG22.PNG,286.8695272727273,103.15141818181816
428,70303,1157.25977,972321296819,0.47013,0.17917,1156.55334,0.70642,2134,1,0.11418,0.16174,1,0.81384,0.2808,1,0.30538,0.51119,32.22955,1.0,1,0.71837,0.5683,32.62941,1.0,1,0,IMG22.PNG,286.7392,104.06370909090907
429,70304,1157.27625,972321460972,0.46999,0.1801,1156.55334,0.7229,2134,1,0.11418,0.16174,1,0.81384,0.2808,1,0.30542,0.51115,32.25441,1.0,1,0.71861,0.5685,32.69246,1.0,1,0,IMG22.PNG,286.60887272727274,104.92945454545455
430,70305,1157.2926,972321625227,0.47099,0.18035,1156.55334,0.73926,2134,1,0.1404,0.18675,1,0.89133,0.19579,1,0.30573,0.51142,32.11356,1.0,1,0.71886,0.56858,32.53621,1.0,1,0,IMG22.PNG,287.53978181818184,105.16218181818182
431,70306,1157.30908,972321790383,0.47066,0.18016,1156.55334,0.75574,2134,1,0.0822,0.10883,1,0.82895,0.23406,1,0.30597,0.51156,32.24785,1.0,1,0.71894,0.56861,32.63531,1.0,1,0,IMG22.PNG,287.2325818181818,104.98530909090907
432,70307,1157.32556,972321954674,0.47035,0.17998,1156.55334,0.77222,2134,1,0.0822,0.10883,1,0.82895,0.23406,1,0.30608,0.51167,32.12212,1.0,1,0.71918,0.56883,32.67662,1.0,1,0,IMG22.PNG,286.94399999999996,104.81774545454545
433,70308,1157.34192,972322117625,0.47197,0.18144,1156.55334,0.78857,2134,1,0.16558,0.21409,1,0.87683,0.2361,1,0.30629,0.51174,32.01213,1.0,1,0.71945,0.56879,32.83184,1.0,1,0,IMG22.PNG,288.4520727272727,106.17687272727271
434,70309,1157.3584,972322282804,0.4715,0.18042,1156.55334,0.80505,2134,1,0.07748,0.11809,1,0.79888,0.12595,1,0.30638,0.51165,32.05901,1.0,1,0.71962,0.56883,32.73964,1.0,1,0,IMG22.PNG,288.0145454545454,105.22734545454544
435,70310,1157.37476,972322447025,0.47102,0.1794,1156.55334,0.82141,2134,1,0.07748,0.11809,1,0.79888,0.12595,1,0.30645,0.51163,32.042,1.0,1,0.71974,0.56888,32.69977,1.0,1,0,IMG22.PNG,287.5677090909091,104.27781818181818
436,70311,1157.39136,972322611965,0.47104,0.17777,1156.55334,0.83801,2134,1,0.08969,0.12949,1,0.85598,0.14477,1,0.30682,0.51189,31.86715,1.0,1,0.72002,0.56912,32.68191,1.0,1,0,IMG22.PNG,287.58632727272726,102.76043636363637
437,70312,1157.40771,972322775733,0.47114,0.17657,1156.55334,0.85437,2134,1,0.09825,0.14301,1,0.91859,0.16741,1,0.30703,0.51197,31.99991,1.0,1,0.72019,0.56926,32.75454,1.0,1,0,IMG22.PNG,287.67941818181816,101.64334545454545
438,70313,1157.42407,972322940284,0.47124,0.17537,1156.55334,0.87073,2134,1,0.09825,0.14301,1,0.91859,0.16741,1,0.30735,0.51188,31.95439,1.0,1,0.72042,0.56945,32.76172,1.0,1,0,IMG22.PNG,287.77250909090907,100.52625454545453
439,70314,1157.44055,972323104133,0.47201,0.17439,1156.55334,0.88721,2134,1,0.096,0.13877,1,0.78193,0.20444,1,0.30764,0.51189,31.86911,1.0,1,0.72094,0.56973,32.84708,1.0,1,0,IMG22.PNG,288.48930909090905,99.61396363636362
440,70315,1157.45703,972323268728,0.47207,0.17502,1156.55334,0.90369,2134,1,0.09631,0.14343,1,0.83008,0.21474,1,0.30785,0.512,31.99461,1.0,1,0.72107,0.56976,32.84106,1.0,1,0,IMG22.PNG,288.5451636363636,100.20043636363637
441,70316,1157.47351,972323433759,0.47214,0.17565,1156.55334,0.92017,2134,1,0.09631,0.14343,1,0.83008,0.21474,1,0.30804,0.51206,31.99392,1.0,1,0.7212,0.56982,32.75367,1.0,1,0,IMG22.PNG,288.61032727272726,100.78690909090908
442,70317,1157.48987,972323597913,0.47291,0.17626,1156.55334,0.93652,2134,1,0.12455,0.17334,1,0.88402,0.23419,1,0.30818,0.51236,31.79377,1.0,1,0.72153,0.5701,32.5485,1.0,1,0,IMG22.PNG,289.32712727272724,101.35476363636363
443,70318,1157.50623,972323761732,0.4731,0.17756,1156.55334,0.95288,2134,1,0.11478,0.16465,1,0.89663,0.27449,1,0.30827,0.51211,32.21193,1.0,1,0.72155,0.57028,32.65442,1.0,1,0,IMG22.PNG,289.504,102.56494545454544
444,70319,1157.52271,972323926289,0.47328,0.17886,1156.55334,0.96936,2134,1,0.11478,0.16465,1,0.89663,0.27449,1,0.30834,0.51221,32.15458,1.0,1,0.72165,0.57039,32.63624,1.0,1,0,IMG22.PNG,289.6715636363636,103.77512727272726
445,70320,1157.53918,972324090633,0.47313,0.18086,1156.55334,0.98584,2134,1,0.13205,0.17802,1,0.83828,0.29035,1,0.3084,0.51218,32.12999,1.0,1,0.72197,0.57041,32.75264,1.0,1,0,IMG22.PNG,289.5319272727272,105.63694545454544
446,70321,1157.55554,972324254384,0.47373,0.18129,1156.55334,1.0022,2134,1,0.11802,0.15857,1,0.88078,0.17703,1,0.30863,0.5121,32.09807,1.0,1,0.72206,0.57051,32.83834,1.0,1,0,IMG22.PNG,290.0904727272727,106.03723636363637
447,70322,1157.57202,972324419321,0.47434,0.18172,1156.55334,1.01868,2134,1,0.11802,0.15857,1,0.88078,0.17703,1,0.30883,0.51217,31.82713,1.0,1,0.72213,0.57054,32.7613,1.0,1,0,IMG22.PNG,290.6583272727272,106.43752727272725
448,70323,1157.58838,972324582926,0.47276,0.18148,1156.55334,1.03503,2134,1,0.09341,0.14099,1,0.72445,0.18644,1,0.3092,0.51176,31.96355,1.0,1,0.72261,0.57067,32.76364,1.0,1,0,IMG22.PNG,289.1874909090909,106.21410909090909
449,70324,1157.60474,972324746692,0.47361,0.18202,1156.55334,1.05139,2134,1,0.1245,0.17253,1,0.85796,0.21526,1,0.30921,0.51204,31.86309,1.0,1,0.72267,0.57077,32.86658,1.0,1,0,IMG22.PNG,289.97876363636357,106.71679999999998
450,70325,1157.62134,972324912543,0.47445,0.18255,1156.55334,1.06799,2134,1,0.1245,0.17253,1,0.85796,0.21526,1,0.30937,0.5122,31.96615,1.0,1,0.72272,0.57088,32.78304,1.0,1,0,IMG22.PNG,290.76072727272725,107.2101818181818
451,70326,1157.6377,972325075940,0.47534,0.18273,1156.55334,1.08435,2134,1,0.0624,0.11194,1,0.86624,0.15085,1,0.30934,0.51255,31.8528,1.0,1,0.72277,0.57122,32.79343,1.0,1,0,IMG22.PNG,291.5892363636363,107.37774545454545
452,70327,1157.65417,972325240395,0.47539,0.18298,1156.55334,1.10083,2134,1,0.10064,0.14676,1,0.85449,0.17476,1,0.30924,0.51272,32.02222,1.0,1,0.72273,0.57145,32.75494,1.0,1,0,IMG22.PNG,291.6357818181818,107.61047272727272
453,70328,1157.67041,972325403632,0.47544,0.18323,1156.55334,1.11707,2134,1,0.10064,0.14676,1,0.85449,0.17476,1,0.3092,0.51298,31.84625,1.0,1,0.72262,0.57148,32.68306,1.0,1,0,IMG22.PNG,291.6823272727272,107.8432
454,70329,1157.68689,972325568186,0.47454,0.18266,1156.55334,1.13354,2134,1,0.12408,0.16983,1,0.81673,0.18703,1,0.30901,0.51312,31.88968,1.0,1,0.72249,0.57174,32.67954,1.0,1,0,IMG22.PNG,290.84450909090907,107.3125818181818
455,70330,1157.70337,972325732367,0.47484,0.18249,1156.55334,1.15002,2134,1,0.11088,0.15155,1,0.81945,0.18054,1,0.30895,0.51305,31.85171,1.0,1,0.72247,0.57171,32.65278,1.0,1,0,IMG22.PNG,291.1237818181818,107.15432727272727
456,70331,1157.71973,972325896565,0.47514,0.18232,1156.55334,1.16638,2134,1,0.11088,0.15155,1,0.81945,0.18054,1,0.30892,0.51314,31.80168,1.0,1,0.72236,0.57172,32.66858,1.0,1,0,IMG22.PNG,291.40305454545455,106.99607272727273
457,70332,1157.73633,972326061797,0.47498,0.18219,1156.55334,1.18298,2134,1,0.12615,0.16884,1,0.7996,0.17611,1,0.30886,0.51316,31.75504,1.0,1,0.72237,0.5717,32.63469,1.0,1,0,IMG22.PNG,291.2541090909091,106.87505454545453
458,70333,1157.75269,972326225560,0.47387,0.1822,1156.55334,1.19934,2134,1,0.11601,0.15852,1,0.79408,0.1974,1,0.30886,0.51316,31.75504,1.0,1,0.72242,0.57172,32.57564,1.0,1,0,IMG22.PNG,290.2208,106.88436363636363
459,70334,1157.76904,972326389494,0.47275,0.18222,1156.55334,1.2157,2134,1,0.11601,0.15852,1,0.79408,0.1974,1,0.30891,0.51306,31.84831,1.0,1,0.72243,0.57174,32.58669,1.0,1,0,IMG22.PNG,289.17818181818177,106.9029818181818
460,70335,1157.78564,972326554989,0.47351,0.18136,1156.55334,1.2323,2134,1,0.09095,0.13448,1,0.83933,0.18564,1,0.30903,0.513,31.77936,1.0,1,0.72253,0.57164,32.41841,1.0,1,0,IMG22.PNG,289.88567272727266,106.10239999999999
461,70336,1157.80188,972326718371,0.47512,0.18088,1156.55334,1.24854,2134,1,0.1022,0.14802,1,0.86153,0.18249,1,0.30904,0.51295,31.94249,1.0,1,0.72261,0.5717,32.49182,1.0,1,0,IMG22.PNG,291.3844363636363,105.65556363636364
462,70337,1157.81836,972326882443,0.47672,0.18041,1156.55334,1.26501,2134,1,0.1022,0.14802,1,0.86153,0.18249,1,0.30915,0.51284,32.06102,1.0,1,0.72273,0.57173,32.39158,1.0,1,0,IMG22.PNG,292.87389090909085,105.21803636363634
463,70338,1157.83484,972327047794,0.47651,0.18,1156.55334,1.28149,2134,1,0.06843,0.13127,1,0.79247,0.19569,1,0.30948,0.51279,31.81913,1.0,1,0.72291,0.57184,32.36134,1.0,1,0,IMG22.PNG,292.67839999999995,104.83636363636361
464,70339,1157.8512,972327211421,0.47608,0.18014,1156.55334,1.29785,2134,1,0.0861,0.14009,1,0.8415,0.22093,1,0.30955,0.51296,32.11227,1.0,1,0.72304,0.5719,32.49458,1.0,1,0,IMG22.PNG,292.2781090909091,104.9666909090909
465,70340,1157.86768,972327375749,0.47565,0.18027,1156.55334,1.31433,2134,1,0.0861,0.14009,1,0.8415,0.22093,1,0.30961,0.51298,32.24062,1.0,1,0.72315,0.57201,32.34704,1.0,1,0,IMG22.PNG,291.87781818181816,105.0877090909091
466,70341,1157.88416,972327540323,0.47468,0.18073,1156.55334,1.33081,2134,1,0.10722,0.15881,1,0.75723,0.24833,1,0.30971,0.51313,32.0284,1.0,1,0.72338,0.5723,32.38723,1.0,1,0,IMG22.PNG,290.9748363636363,105.51592727272727
467,70342,1157.90051,972327704523,0.4736,0.17987,1156.55334,1.34717,2134,1,0.11495,0.16601,1,0.75579,0.13946,1,0.30976,0.51317,31.95184,1.0,1,0.72337,0.57228,32.44964,1.0,1,0,IMG22.PNG,289.96945454545454,104.71534545454544
468,70343,1157.91699,972327868497,0.47251,0.179,1156.55334,1.36365,2134,1,0.11495,0.16601,1,0.75579,0.13946,1,0.30979,0.5133,31.89348,1.0,1,0.72333,0.57229,32.37157,1.0,1,0,IMG22.PNG,288.9547636363636,103.90545454545453
469,70344,1157.93335,972328032908,0.47084,0.17845,1156.55334,1.38,2134,1,0.14183,0.18862,1,0.66589,0.16002,1,0.30971,0.51365,31.78722,1.0,1,0.72333,0.57235,32.24543,1.0,1,0,IMG22.PNG,287.4001454545454,103.39345454545453
483,70358,1158.16333,972330332557,0.45376,0.13651,1157.94983,0.2135,2135,1,0.08598,0.12113,1,0.80911,0.16865,1,0.3114,0.51372,31.89483,1.0,1,0.72517,0.57358,32.39196,1.0,1,0,IMG22.PNG,271.5002181818182,64.35112727272725
484,70359,1158.17981,972330496999,0.45496,0.13626,1157.94983,0.22998,2135,1,0.06082,0.10274,1,0.88273,0.163,1,0.31178,0.5136,31.92494,1.0,1,0.72544,0.5737,32.29661,1.0,1,0,IMG22.PNG,272.61730909090903,64.1184
485,70360,1158.19629,972330661273,0.45445,0.13741,1157.94983,0.24646,2135,1,0.07028,0.11512,1,0.82308,0.19407,1,0.3119,0.5136,31.98405,1.0,1,0.72553,0.5738,32.33248,1.0,1,0,IMG22.PNG,272.1425454545454,65.18894545454545
486,70361,1158.21277,972330826598,0.45399,0.13842,1157.94983,0.26294,2135,1,0.07028,0.11512,1,0.82308,0.19407,1,0.31195,0.51351,31.97205,1.0,1,0.72564,0.57383,32.17906,1.0,1,0,IMG22.PNG,271.71432727272725,66.12916363636361
487,70362,1158.22913,972330990515,0.45422,0.13972,1157.94983,0.2793,2135,1,0.06188,0.10319,1,0.85432,0.22058,1,0.31231,0.51365,31.77417,1.0,1,0.72594,0.57391,32.28532,1.0,1,0,IMG22.PNG,271.92843636363637,67.33934545454547
488,70363,1158.24548,972331154069,0.4532,0.14113,1157.94983,0.29565,2135,1,0.0803,0.11087,1,0.78924,0.22202,1,0.31258,0.51375,31.93944,1.0,1,0.72624,0.57411,32.17491,1.0,1,0,IMG22.PNG,270.97890909090904,68.65192727272728
489,70364,1158.26196,972331318400,0.45227,0.1424,1157.94983,0.31213,2135,1,0.0803,0.11087,1,0.78924,0.22202,1,0.31273,0.51373,31.92431,1.0,1,0.72635,0.57399,32.22099,1.0,1,0,IMG22.PNG,270.1131636363636,69.83418181818182
490,70365,1158.27844,972331483402,0.45471,0.14594,1157.94983,0.32861,2135,1,0.15521,0.20247,1,0.85182,0.23102,1,0.31295,0.51364,31.97941,1.0,1,0.72657,0.57422,32.19239,1.0,1,0,IMG22.PNG,272.3845818181818,73.12959999999998
491,70366,1158.2948,972331646967,0.45777,0.14989,1157.94983,0.34497,2135,1,0.15556,0.20294,1,0.88818,0.26291,1,0.31311,0.51368,32.00121,1.0,1,0.72673,0.57423,32.33553,1.0,1,0,IMG22.PNG,275.2331636363636,76.8066909090909
492,70367,1158.31128,972331812039,0.46055,0.1535,1157.94983,0.36145,2135,1,0.15556,0.20294,1,0.88818,0.26291,1,0.31321,0.5136,31.9012,1.0,1,0.7268,0.57425,32.40797,1.0,1,0,IMG22.PNG,277.8210909090909,80.16727272727272
493,70368,1158.32764,972331975775,0.46284,0.15515,1157.94983,0.37781,2135,1,0.0859,0.13779,1,0.94488,0.24837,1,0.31344,0.51378,31.69897,1.0,1,0.72716,0.57437,32.091,1.0,1,0,IMG22.PNG,279.9528727272727,81.70327272727273
507,70382,1158.55774,972334276118,0.50874,0.15765,1158.34412,0.21362,2136,1,0.13894,0.1844,1,0.76781,0.10337,1,0.31292,0.51436,32.06967,1.0,1,0.72666,0.57498,32.21141,1.0,1,0,IMG22.PNG,322.68159999999995,84.03054545454546
508,70383,1158.57422,972334440956,0.50719,0.15907,1158.34412,0.2301,2136,1,0.13258,0.17571,1,0.83837,0.18238,1,0.31277,0.51437,31.87684,1.0,1,0.72661,0.57492,32.29159,1.0,1,0,IMG22.PNG,321.2386909090909,85.35243636363634
509,70384,1158.59058,972334604464,0.50161,0.1561,1158.34412,0.24646,2136,1,0.10929,0.14948,1,0.72655,0.07339,1,0.31276,0.51414,31.99128,1.0,1,0.72657,0.57495,32.33354,1.0,1,0,IMG22.PNG,316.04421818181817,82.58763636363635
510,70385,1158.60693,972334768681,0.49669,0.15347,1158.34412,0.26282,2136,1,0.10929,0.14948,1,0.72655,0.07339,1,0.31268,0.51414,31.84627,1.0,1,0.72655,0.57488,32.37771,1.0,1,0,IMG22.PNG,311.4641454545455,80.13934545454545
511,70386,1158.62341,972334932982,0.49552,0.15152,1158.34412,0.2793,2136,1,0.11487,0.1536,1,0.83658,0.08324,1,0.31266,0.51407,31.84734,1.0,1,0.72652,0.57486,32.32846,1.0,1,0,IMG22.PNG,310.3749818181818,78.3240727272727
512,70387,1158.63989,972335097387,0.49487,0.15257,1158.34412,0.29578,2136,1,0.12598,0.16639,1,0.84007,0.17636,1,0.31264,0.51409,31.89413,1.0,1,0.7265,0.57491,32.39307,1.0,1,0,IMG22.PNG,309.76989090909086,79.30152727272727
513,70388,1158.65625,972335261664,0.49427,0.15351,1158.34412,0.31213,2136,1,0.12598,0.16639,1,0.84007,0.17636,1,0.31263,0.51421,31.98173,1.0,1,0.72651,0.5749,32.42122,1.0,1,0,IMG22.PNG,309.21134545454544,80.17658181818182
514,70389,1158.67273,972335426398,0.49273,0.15486,1158.34412,0.32861,2136,1,0.11189,0.16396,1,0.81183,0.20002,1,0.31256,0.51443,31.85781,1.0,1,0.72645,0.57498,32.42673,1.0,1,0,IMG22.PNG,307.7777454545454,81.43330909090908
515,70390,1158.68909,972335590447,0.49425,0.15705,1158.34412,0.34497,2136,1,0.13538,0.18133,1,0.91692,0.22473,1,0.31261,0.51457,31.96852,1.0,1,0.72645,0.57501,32.48713,1.0,1,0,IMG22.PNG,309.19272727272727,83.472
516,70391,1158.70557,972335754881,0.49564,0.15905,1158.34412,0.36145,2136,1,0.13538,0.18133,1,0.91692,0.22473,1,0.31258,0.51459,32.00886,1.0,1,0.72644,0.5751,32.45531,1.0,1,0,IMG22.PNG,310.4866909090909,85.33381818181817
517,70392,1158.72205,972335918886,0.49482,0.16142,1158.34412,0.37793,2136,1,0.14345,0.19115,1,0.80841,0.24062,1,0.31253,0.51472,31.87626,1.0,1,0.7264,0.57519,32.42511,1.0,1,0,IMG22.PNG,309.72334545454544,87.54007272727273
518,70393,1158.7384,972336083333,0.49406,0.16158,1158.34412,0.39429,2136,1,0.13605,0.18465,1,0.81593,0.14593,1,0.3125,0.51451,32.155,1.0,1,0.72639,0.57526,32.42999,1.0,1,0,IMG22.PNG,309.01585454545454,87.68901818181817
519,70394,1158.75488,972336247387,0.49337,0.16172,1158.34412,0.41077,2136,1,0.13605,0.18465,1,0.81593,0.14593,1,0.31249,0.51453,32.0512,1.0,1,0.72635,0.57556,32.42987,1.0,1,0,IMG22.PNG,308.37352727272724,87.81934545454546
520,70395,1158.77136,972336412485,0.49281,0.16225,1158.34412,0.42725,2136,1,0.1431,0.19084,1,0.81364,0.16114,1,0.31244,0.51452,32.12974,1.0,1,0.72636,0.57557,32.42983,1.0,1,0,IMG22.PNG,307.85221818181816,88.31272727272727
521,70396,1158.78772,972336576131,0.49219,0.16293,1158.34412,0.4436,2136,1,0.14019,0.18822,1,0.81037,0.17463,1,0.3125,0.51459,32.22558,1.0,1,0.72634,0.57563,32.56128,1.0,1,0,IMG22.PNG,307.2750545454545,88.94574545454545
522,70397,1158.80408,972336739923,0.4916,0.16357,1158.34412,0.45996,2136,1,0.14019,0.18822,1,0.81037,0.17463,1,0.31255,0.51461,32.19774,1.0,1,0.72635,0.57568,32.56656,1.0,1,0,IMG22.PNG,306.7258181818181,89.54152727272727
523,70398,1158.82056,972336904416,0.49134,0.16455,1158.34412,0.47644,2136,1,0.13934,0.18684,1,0.82817,0.19903,1,0.31265,0.51464,32.1042,1.0,1,0.72644,0.5757,32.49768,1.0,1,0,IMG22.PNG,306.4837818181818,90.45381818181818
524,70399,1158.83704,972337069012,0.49147,0.16532,1158.34412,0.49292,2136,1,0.14284,0.19044,1,0.84799,0.18672,1,0.31265,0.51464,32.1042,1.0,1,0.72653,0.57574,32.44003,1.0,1,0,IMG22.PNG,306.6048,91.17061818181817
