,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,CX,CY,CS,USER
7298,760412,12496.01758,4892217254068,1522.944,962.1952,12495.78809,0.22949,7849,1,1.62635,1.5729799999999998,1,0.45269,0.59638,1,1.03952,1.0846799999999999,1,0.29331999999999997,0.75139,28.83554,1.0,1,0.66966,0.8471,26.910220000000002,1.0,1,-0.02715,-0.02468,0.51923,0.00745,1,0.03592,-0.03991,0.6241899999999999,0.00659,1,0.49896,0.4963,0,0
7299,760413,12496.03418,4892217417606,1517.0688,962.912,12495.78809,0.24609,7849,1,1.34197,1.29806,1,0.39054,0.54919,1,0.86625,0.92363,1,0.29327,0.75137,28.93999,1.0,1,0.66969,0.84765,27.23811,1.0,1,-0.02715,-0.02468,0.51923,0.00755,1,0.03592,-0.03991,0.6241899999999999,0.0064,1,0.49896,0.4963,0,0
7300,760414,12496.05078,4892217583052,1539.4304,992.12672,12495.78809,0.24609,7849,0,1.34197,1.29806,1,0.39054,0.54919,1,0.86625,0.92363,1,0.29338000000000003,0.75124,28.86291,1.0,1,0.66984,0.84752,27.19605,1.0,1,-0.02715,-0.02468,0.51923,0.007529999999999999,1,0.03592,-0.03991,0.6241899999999999,0.006379999999999999,1,0.49896,0.4963,0,0
7301,760415,12496.06738,4892217746552,1481.9199999999998,979.33696,12495.78809,0.24609,7849,0,1.32839,1.3360299999999998,1,0.39725,0.49705,1,0.86282,0.9165399999999999,1,0.29307,0.75136,29.370390000000004,1.0,1,0.66974,0.84735,27.04151,1.0,1,-0.02715,-0.02468,0.51923,0.007490000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006520000000000001,1,0.49896,0.4963,0,0
7302,760416,12496.08301,4892217910694,1367.5776,907.19616,12495.78809,0.24609,7849,0,0.90822,0.85706,1,0.37132,0.57834,1,0.63977,0.7177,1,0.29268,0.75213,29.13895,1.0,1,0.6695800000000001,0.8475299999999999,27.091620000000002,1.0,1,-0.02715,-0.02468,0.51923,0.007520000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006409999999999999,1,0.49896,0.4963,0,0
7303,760417,12496.09961,4892218075037,1234.0736,830.79552,12495.78809,0.24609,7849,0,0.90822,0.85706,1,0.37132,0.57834,1,0.63977,0.7177,1,0.29253,0.7530899999999999,28.23067,1.0,1,0.66947,0.8474700000000001,27.03173,1.0,1,-0.02715,-0.02468,0.51923,0.00758,1,0.03592,-0.03991,0.6241899999999999,0.00645,1,0.49896,0.4963,0,0
7304,760418,12496.11621,4892218239909,1139.3152,790.48064,12495.78809,0.24609,7849,0,0.71916,0.81237,1,0.41295,0.59812,1,0.56605,0.70525,1,0.29138000000000003,0.75321,28.67912,1.0,1,0.6684899999999999,0.8471200000000001,27.019190000000002,1.0,1,-0.02715,-0.02468,0.51923,0.0076,1,0.03592,-0.03991,0.6241899999999999,0.006509999999999999,1,0.49896,0.4963,0,0
7305,760419,12496.13281,4892218404459,1327.5264,857.10208,12495.78809,0.24609,7849,0,1.66567,1.4366,1,0.49673999999999996,0.44298000000000004,1,1.08121,0.93979,1,0.29120999999999997,0.75342,28.786379999999998,1.0,1,0.66838,0.8472200000000001,26.79772,1.0,1,-0.02715,-0.02468,0.51923,0.00763,1,0.03592,-0.03991,0.6241899999999999,0.00655,1,0.49896,0.4963,0,0
7306,760420,12496.14941,4892218569989,1484.1471999999999,910.28864,12495.78809,0.24609,7849,0,1.66567,1.4366,1,0.49673999999999996,0.44298000000000004,1,1.08121,0.93979,1,0.29084,0.75371,28.8917,1.0,1,0.66819,0.8477299999999999,26.79635,1.0,1,-0.02715,-0.02468,0.51923,0.00746,1,0.03592,-0.03991,0.6241899999999999,0.00645,1,0.49896,0.4963,0,0
7307,760421,12496.16602,4892218733788,1590.8352,979.5315199999999,12495.78809,0.24609,7849,0,1.78413,1.51088,1,0.36827,0.48281999999999997,1,1.0762,0.99685,1,0.29066,0.75395,29.05592,1.0,1,0.66813,0.84806,26.844179999999998,1.0,1,-0.02715,-0.02468,0.51923,0.007509999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00645,1,0.49896,0.4963,0,0
7308,760422,12496.18164,4892218896954,1624.7936000000002,1028.71424,12495.78809,0.24609,7849,0,1.75089,1.6208799999999999,1,0.39395,0.52577,1,1.0724200000000002,1.07332,1,0.29081999999999997,0.7547699999999999,28.40288,1.0,1,0.66813,0.8486,26.772440000000003,1.0,1,-0.02715,-0.02468,0.51923,0.00759,1,0.03592,-0.03991,0.6241899999999999,0.00642,1,0.49896,0.4963,0,0
7311,760425,12496.23145,4892219389924,911.7184,998.12736,12495.78809,0.24609,7849,0,-1.4600899999999999,-0.051370000000000006,1,0.6308,1.6326100000000001,1,-0.41463999999999995,0.79062,1,0.29039,0.76223,18.03012,1.0,1,0.66881,0.85931,14.85985,1.0,1,-0.02715,-0.02468,0.51923,0.0069099999999999995,1,0.03592,-0.03991,0.6241899999999999,0.005229999999999999,1,0.49896,0.4963,0,0
7334,760448,12496.60938,4892223168138,1509.7088,937.2608,12495.78809,0.24609,7849,0,0.7660100000000001,0.77585,1,0.38127,0.47084,1,0.5736399999999999,0.62334,1,0.28828000000000004,0.75422,29.84597,1.0,1,0.6661100000000001,0.84755,27.637179999999997,1.0,1,-0.02715,-0.02468,0.51923,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7335,760449,12496.625979999999,4892223332430,1417.4463999999998,867.8540800000001,12495.78809,0.24609,7849,0,0.9940899999999999,0.8880899999999999,1,0.43233,0.48116000000000003,1,0.71321,0.68462,1,0.28791,0.7540899999999999,30.18279,1.0,1,0.66557,0.8476899999999999,28.132890000000003,1.0,1,-0.02715,-0.02468,0.51923,0.00771,1,0.03592,-0.03991,0.6241899999999999,0.0067,1,0.49896,0.4963,0,0
7336,760450,12496.6416,4892223497350,1173.3632,708.1408,12495.78809,0.24609,7849,0,0.9940899999999999,0.8880899999999999,1,0.43233,0.48116000000000003,1,0.71321,0.68462,1,0.28765999999999997,0.75441,29.73868,1.0,1,0.6654399999999999,0.8474700000000001,28.330040000000004,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007679999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
7337,760451,12496.6582,4892223660890,1139.5072,676.6528,12495.78809,0.24609,7849,0,0.7207899999999999,0.71801,1,0.5068,0.48739,1,0.6138,0.6027,1,0.2871,0.75385,29.74625,1.0,1,0.6651600000000001,0.84675,27.95915,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0078,1,0.03592,-0.03991,0.6241899999999999,0.0068200000000000005,1,0.49896,0.4963,0,0
7338,760452,12496.6748,4892223825929,1127.6671999999999,676.71424,12495.78809,0.24609,7849,0,0.70872,0.7126,1,0.51622,0.55465,1,0.61247,0.63362,1,0.28706,0.75374,29.89296,1.0,1,0.6650699999999999,0.8465299999999999,27.96167,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00687,1,0.49896,0.4963,0,0
7339,760453,12496.69141,4892223989699,1121.7408,676.74496,12496.6416,0.0498,7850,1,0.70872,0.7126,1,0.51622,0.55465,1,0.61247,0.63362,1,0.28693,0.75373,30.05997,1.0,1,0.66509,0.8468,28.036270000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.006790000000000001,1,0.49896,0.4963,0,0
7340,760454,12496.70801,4892224153426,1127.0528,686.3500799999999,12496.6416,0.06641,7850,1,0.8222799999999999,0.86961,1,0.47197,0.49131,1,0.64712,0.6804600000000001,1,0.28689000000000003,0.75441,29.388690000000004,1.0,1,0.66478,0.8468600000000001,27.79748,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.0068200000000000005,1,0.49896,0.4963,0,0
7341,760455,12496.72461,4892224318200,1116.3648,672.096,12496.6416,0.08301,7850,1,0.71473,0.7025600000000001,1,0.44614,0.41627,1,0.58043,0.55942,1,0.28693,0.75412,30.13135,1.0,1,0.66482,0.84691,27.8437,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00683,1,0.49896,0.4963,0,0
7342,760456,12496.74023,4892224482407,1108.7359999999999,661.91744,12496.6416,0.09863,7850,1,0.71473,0.7025600000000001,1,0.44614,0.41627,1,0.58043,0.55942,1,0.28693,0.75422,29.92561,1.0,1,0.66452,0.8471799999999999,28.38103,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7343,760457,12496.75684,4892224646952,1108.9279999999999,669.92512,12496.6416,0.11523,7850,1,0.77528,0.80423,1,0.45952,0.55894,1,0.6174,0.6815899999999999,1,0.28669,0.75415,30.043029999999998,1.0,1,0.6643600000000001,0.8472200000000001,28.718459999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.006679999999999999,1,0.49896,0.4963,0,0
7344,760458,12496.77344,4892224812328,1110.3744000000002,677.40032,12496.6416,0.13184,7850,1,0.80852,0.84245,1,0.44442,0.54271,1,0.62647,0.69258,1,0.28625,0.75468,29.605490000000003,1.0,1,0.66451,0.8471299999999999,28.240859999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
7345,760459,12496.79004,4892224975623,1111.5264000000002,683.38048,12496.6416,0.14844000000000002,7850,1,0.80852,0.84245,1,0.44442,0.54271,1,0.62647,0.69258,1,0.28628000000000003,0.75455,29.77307,1.0,1,0.6642,0.84664,28.23119,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00774,1,0.03592,-0.03991,0.6241899999999999,0.006790000000000001,1,0.49896,0.4963,0,0
7346,760460,12496.80664,4892225139619,1111.0144,687.13856,12496.6416,0.16504000000000002,7850,1,0.76676,0.76937,1,0.46119,0.59137,1,0.61397,0.68037,1,0.28595,0.75463,30.27565,1.0,1,0.66388,0.8470700000000001,28.21442,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00774,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7347,760461,12496.82324,4892225304369,1106.752,689.43232,12496.6416,0.18164,7850,1,0.7710600000000001,0.82534,1,0.38509,0.51586,1,0.57807,0.6706,1,0.28572,0.75473,30.265390000000004,1.0,1,0.66383,0.8472799999999999,28.202709999999996,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.0067599999999999995,1,0.49896,0.4963,0,0
7348,760462,12496.83887,4892225468611,1103.1552,691.37792,12496.6416,0.19727,7850,1,0.7710600000000001,0.82534,1,0.38509,0.51586,1,0.57807,0.6706,1,0.28576,0.7548199999999999,30.2406,1.0,1,0.66383,0.8472799999999999,28.202709999999996,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7349,760463,12496.85547,4892225631675,1102.4512,693.0675200000001,12496.6416,0.21386999999999998,7850,1,0.78064,0.85725,1,0.42785,0.4846,1,0.60424,0.67093,1,0.28618000000000005,0.7548699999999999,29.99179,1.0,1,0.66423,0.84824,28.687820000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00658,1,0.49896,0.4963,0,0
7350,760464,12496.87207,4892225797362,1095.2448000000002,689.06368,12496.6416,0.23046999999999998,7850,1,0.6670699999999999,0.64155,1,0.38635,0.5401600000000001,1,0.52671,0.59085,1,0.28655,0.75545,29.67369,1.0,1,0.66467,0.8483799999999999,28.708209999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.00658,1,0.49896,0.4963,0,0
7351,760465,12496.88867,4892225960588,1088.9216000000001,685.5616,12496.6416,0.24706999999999998,7850,1,0.6670699999999999,0.64155,1,0.38635,0.5401600000000001,1,0.52671,0.59085,1,0.28676,0.7557,29.542609999999996,1.0,1,0.6653,0.8486,28.083959999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00782,1,0.03592,-0.03991,0.6241899999999999,0.00658,1,0.49896,0.4963,0,0
7352,760466,12496.905270000001,4892226126526,1083.8016,682.16192,12496.6416,0.26366999999999996,7850,1,0.67745,0.7123,1,0.38809,0.459,1,0.53277,0.58565,1,0.28773000000000004,0.7553300000000001,30.0499,1.0,1,0.6655,0.8494700000000001,28.31845,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00773,1,0.03592,-0.03991,0.6241899999999999,0.006540000000000001,1,0.49896,0.4963,0,0
7353,760467,12496.9209,4892226289467,1084.4032,685.3056,12496.6416,0.2793,7850,1,0.77535,0.88746,1,0.43503000000000003,0.50093,1,0.60519,0.69419,1,0.28813,0.75578,29.45715,1.0,1,0.66608,0.84878,28.491940000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006679999999999999,1,0.49896,0.4963,0,0
7354,760468,12496.9375,4892226454631,1084.9535999999998,688.1216,12496.6416,0.2959,7850,1,0.77535,0.88746,1,0.43503000000000003,0.50093,1,0.60519,0.69419,1,0.28833000000000003,0.7559899999999999,29.45828,1.0,1,0.6664899999999999,0.8484,28.21087,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00784,1,0.03592,-0.03991,0.6241899999999999,0.006790000000000001,1,0.49896,0.4963,0,0
7355,760469,12496.9541,4892226617786,1127.9104,745.5987200000001,12496.6416,0.2959,7850,0,1.92678,1.79803,1,0.37371,0.5538,1,1.15025,1.17591,1,0.28870999999999997,0.75597,29.64351,1.0,1,0.66685,0.84867,28.31448,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00773,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7356,760470,12496.9707,4892226783414,1084.4288000000001,772.7552,12496.6416,0.2959,7850,0,0.7428,0.9225399999999999,1,0.38368,0.5851,1,0.56324,0.7538199999999999,1,0.28895,0.75647,29.32665,1.0,1,0.6671699999999999,0.84926,28.352040000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7357,760471,12496.9873,4892226946533,1069.9391999999998,781.80736,12496.6416,0.2959,7850,0,0.7428,0.9225399999999999,1,0.38368,0.5851,1,0.56324,0.7538199999999999,1,0.289,0.75644,29.33039,1.0,1,0.66702,0.8493,28.718459999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006670000000000001,1,0.49896,0.4963,0,0
7358,760472,12497.00391,4892227111319,1071.9744,772.72448,12496.9541,0.0498,7851,1,0.79113,0.88766,1,0.39341,0.51372,1,0.59227,0.7006899999999999,1,0.28943,0.7561,29.631009999999996,1.0,1,0.66718,0.84941,28.45934,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7359,760473,12497.01953,4892227275284,1072.1408000000001,764.64512,12496.9541,0.06543,7851,1,0.7722,0.89555,1,0.40402,0.48,1,0.58811,0.6877800000000001,1,0.28953,0.75615,29.594590000000004,1.0,1,0.6672399999999999,0.84945,28.56294,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006679999999999999,1,0.49896,0.4963,0,0
7360,760474,12497.03613,4892227439687,1072.2432,759.24864,12496.9541,0.08202999999999999,7851,1,0.7722,0.89555,1,0.40402,0.48,1,0.58811,0.6877800000000001,1,0.28952,0.75602,29.823940000000004,1.0,1,0.66725,0.84945,28.54022,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.006679999999999999,1,0.49896,0.4963,0,0
7361,760475,12497.05273,4892227604629,1071.0016,765.05472,12496.9541,0.09863,7851,1,0.77489,0.97346,1,0.38689,0.5342100000000001,1,0.58089,0.75384,1,0.28944000000000003,0.75593,29.6447,1.0,1,0.6671699999999999,0.8491799999999999,28.43625,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7362,760476,12497.06934,4892227767175,1065.6511999999998,759.58656,12496.9541,0.11523,7851,1,0.7288399999999999,0.88466,1,0.37781,0.46937,1,0.55333,0.67702,1,0.28919,0.75603,29.51373,1.0,1,0.66687,0.8489200000000001,28.69919,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00782,1,0.03592,-0.03991,0.6241899999999999,0.0067599999999999995,1,0.49896,0.4963,0,0
7363,760477,12497.08594,4892227932909,1061.504,755.32672,12496.9541,0.13184,7851,1,0.7288399999999999,0.88466,1,0.37781,0.46937,1,0.55333,0.67702,1,0.28899,0.75626,29.40363,1.0,1,0.66686,0.84836,28.191229999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.006840000000000001,1,0.49896,0.4963,0,0
7364,760478,12497.10156,4892228096553,1063.7824,755.5622400000001,12496.9541,0.14745999999999998,7851,1,0.79675,0.88407,1,0.39742,0.54109,1,0.59708,0.71258,1,0.28861,0.75559,29.5828,1.0,1,0.66675,0.8484799999999999,27.885590000000004,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.0066099999999999996,1,0.49896,0.4963,0,0
7365,760479,12497.11816,4892228261897,1059.6096,751.11808,12496.9541,0.16405999999999998,7851,1,0.7145,0.8253299999999999,1,0.37595,0.50029,1,0.54523,0.66281,1,0.28815,0.75561,29.49912,1.0,1,0.66637,0.8475,27.813679999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00783,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7366,760480,12497.13477,4892228425681,1056.128,747.4214400000001,12496.9541,0.18066,7851,1,0.7145,0.8253299999999999,1,0.37595,0.50029,1,0.54523,0.66281,1,0.28784,0.75526,29.560840000000002,1.0,1,0.66598,0.84751,28.474159999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00788,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7367,760481,12497.15137,4892228589387,1055.1296,745.2198400000001,12496.9541,0.19727,7851,1,0.70216,0.79625,1,0.42762,0.55293,1,0.56489,0.6745899999999999,1,0.28739000000000003,0.75452,29.60517,1.0,1,0.66547,0.8468200000000001,28.344640000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00785,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7368,760482,12497.16797,4892228754600,1056.96,742.99776,12496.9541,0.21386999999999998,7851,1,0.71915,0.78012,1,0.46952,0.5601,1,0.59433,0.67011,1,0.28712,0.75438,29.778309999999998,1.0,1,0.6653600000000001,0.8468600000000001,28.37637,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00678,1,0.49896,0.4963,0,0
7369,760483,12497.18457,4892228919482,1058.5344,741.0828799999999,12496.9541,0.23046999999999998,7851,1,0.71915,0.78012,1,0.46952,0.5601,1,0.59433,0.67011,1,0.28706,0.7543300000000001,29.754720000000002,1.0,1,0.66525,0.8468700000000001,28.20833,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.00678,1,0.49896,0.4963,0,0
7370,760484,12497.2002,4892229082829,1059.1232,739.55712,12496.9541,0.24609,7851,1,0.70523,0.79948,1,0.46326000000000006,0.54557,1,0.58424,0.67252,1,0.28701,0.75369,30.24447,1.0,1,0.6653399999999999,0.8466799999999999,28.017129999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00773,1,0.03592,-0.03991,0.6241899999999999,0.00683,1,0.49896,0.4963,0,0
7371,760485,12497.2168,4892229247118,1092.2496,757.68192,12496.9541,0.2627,7851,1,1.60079,1.43583,1,0.43408,0.55593,1,1.01744,0.9958799999999999,1,0.2872,0.75392,30.05048,1.0,1,0.6653600000000001,0.8467399999999999,28.0265,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00771,1,0.03592,-0.03991,0.6241899999999999,0.006809999999999999,1,0.49896,0.4963,0,0
7372,760486,12497.2334,4892229411034,1121.7024000000001,773.79968,12496.9541,0.2793,7851,1,1.60079,1.43583,1,0.43408,0.55593,1,1.01744,0.9958799999999999,1,0.28734,0.75392,30.231509999999997,1.0,1,0.66538,0.8466299999999999,28.23664,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.00683,1,0.49896,0.4963,0,0
7373,760487,12497.25,4892229574963,1167.7952,784.65408,12496.9541,0.2793,7851,0,1.13849,1.13666,1,0.42389,0.45482,1,0.7811899999999999,0.79574,1,0.28756,0.75452,29.03521,1.0,1,0.6653399999999999,0.8475299999999999,28.3045,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.00656,1,0.49896,0.4963,0,0
7374,760488,12497.2666,4892229738658,1333.376,896.66944,12496.9541,0.2793,7851,0,1.44631,1.4336200000000001,1,0.3958,0.48177,1,0.92105,0.9577,1,0.28793,0.75443,29.08065,1.0,1,0.6653100000000001,0.8475,28.215609999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00657,1,0.49896,0.4963,0,0
7375,760489,12497.2832,4892229904578,1388.5568,934.0044800000001,12496.9541,0.2793,7851,0,1.44631,1.4336200000000001,1,0.3958,0.48177,1,0.92105,0.9577,1,0.28768,0.75452,29.065140000000003,1.0,1,0.6653399999999999,0.8476,28.216140000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00657,1,0.49896,0.4963,0,0
7376,760490,12497.29883,4892230068554,1343.7568,894.2425599999999,12496.9541,0.2793,7851,0,0.78389,0.82463,1,0.33076,0.4202,1,0.5573199999999999,0.62242,1,0.28770999999999997,0.75388,29.630709999999997,1.0,1,0.66563,0.84685,28.2451,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007690000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00657,1,0.49896,0.4963,0,0
7377,760491,12497.31543,4892230232657,1522.112,1001.88544,12496.9541,0.2793,7851,0,1.83559,1.62344,1,0.32138,0.48893000000000003,1,1.0784799999999999,1.05619,1,0.2877,0.7537699999999999,29.714840000000002,1.0,1,0.6654899999999999,0.8461200000000001,28.261670000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007670000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006659999999999999,1,0.49896,0.4963,0,0
7383,760497,12497.41406,4892231218991,1251.2384,832.4544,12496.9541,0.2793,7851,0,0.6439600000000001,0.59678,1,0.40949,0.5779,1,0.52673,0.58734,1,0.2881,0.7529899999999999,29.179759999999998,1.0,1,0.66598,0.84605,28.429959999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00765,1,0.03592,-0.03991,0.6241899999999999,0.0065,1,0.49896,0.4963,0,0
7384,760498,12497.43066,4892231383479,1165.568,764.77824,12496.9541,0.2793,7851,0,0.6439600000000001,0.59678,1,0.40949,0.5779,1,0.52673,0.58734,1,0.28815999999999997,0.7529,29.07505,1.0,1,0.66627,0.8457,27.930559999999996,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007659999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00658,1,0.49896,0.4963,0,0
7385,760499,12497.44727,4892231547429,993.3695999999999,642.3385599999999,12496.9541,0.2793,7851,0,0.6453300000000001,0.7031,1,0.40418000000000004,0.5472,1,0.52476,0.62515,1,0.28855,0.75284,29.072879999999998,1.0,1,0.66666,0.8457600000000001,27.57228,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007690000000000001,1,0.03592,-0.03991,0.6241899999999999,0.006679999999999999,1,0.49896,0.4963,0,0
7386,760500,12497.46387,4892231712210,1397.5296,917.6819199999999,12496.9541,0.2793,7851,0,2.00864,1.7608,1,0.3065,0.51462,1,1.15757,1.13771,1,0.28894000000000003,0.7529,29.373829999999998,1.0,1,0.6669,0.8465,28.040640000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00657,1,0.49896,0.4963,0,0
7387,760501,12497.47949,4892231875677,1532.2496,1009.4528,12496.9541,0.2793,7851,0,2.00864,1.7608,1,0.3065,0.51462,1,1.15757,1.13771,1,0.28904,0.7528699999999999,29.526609999999998,1.0,1,0.6670699999999999,0.84657,27.87922,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00773,1,0.03592,-0.03991,0.6241899999999999,0.00663,1,0.49896,0.4963,0,0
7405,760519,12497.77539,4892234832508,1502.3488,1011.59296,12497.5459,0.21289,7852,0,0.7229800000000001,0.8530200000000001,1,0.38073,0.49678999999999995,1,0.55185,0.67491,1,0.29202,0.7549399999999999,29.24532,1.0,1,0.6697,0.84882,28.315070000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.006809999999999999,1,0.49896,0.4963,0,0
7406,760520,12497.79199,4892234997325,1256.0511999999999,863.05152,12497.5459,0.21289,7852,0,0.72412,0.76883,1,0.35362,0.57201,1,0.53887,0.67042,1,0.29216,0.75583,29.211309999999997,1.0,1,0.66993,0.8496600000000001,28.238229999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
7407,760521,12497.80859,4892235161890,1178.7008,810.31552,12497.5459,0.21289,7852,0,0.72864,0.87008,1,0.37138000000000004,0.4519,1,0.55001,0.66099,1,0.29219,0.7559100000000001,29.302490000000002,1.0,1,0.66986,0.8497899999999999,28.415020000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.0067,1,0.49896,0.4963,0,0
7408,760522,12497.8252,4892235324232,1019.2511999999999,708.07936,12497.5459,0.21289,7852,0,0.72864,0.87008,1,0.37138000000000004,0.4519,1,0.55001,0.66099,1,0.29213,0.7560399999999999,29.311090000000004,1.0,1,0.66977,0.8498399999999999,28.463459999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
