,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,USER,IMGID,FPOGXp,FPOGYp
664,93124,1532.20105,976070709011,0.81031,0.25037,1531.54395,0.6571,2698,1,0.79393,0.22179,1,0.80947,0.36239,1,0.4299,0.35474,31.8012,1.0,1,0.82698,0.43609,31.81977,1.0,1,0,IMG22.PNG,603.4158545454545,170.34443636363633
665,93125,1532.21741,976070873408,0.81049,0.25146,1531.54395,0.67346,2698,1,0.87093,0.23216,1,0.76523,0.36036,1,0.42977,0.35469,31.85744,1.0,1,0.82693,0.43611,31.76225,1.0,1,0,IMG22.PNG,603.5834181818182,171.35912727272728
666,93126,1532.23389,976071038270,0.81042,0.25298,1531.54395,0.68994,2698,1,0.85297,0.25781,1,0.76218,0.37536,1,0.42981,0.35475,31.78599,1.0,1,0.82683,0.43624,31.80182,1.0,1,0,IMG22.PNG,603.5182545454545,172.77410909090906
667,93127,1532.25037,976071202867,0.81036,0.25442,1531.54395,0.70642,2698,1,0.85297,0.25781,1,0.76218,0.37536,1,0.42973,0.35476,31.80855,1.0,1,0.82681,0.43627,31.80857,1.0,1,0,IMG22.PNG,603.4623999999999,174.11461818181814
668,93128,1532.2666,976071365313,0.81115,0.2556,1531.54395,0.72266,2698,1,0.85161,0.24416,1,0.84012,0.37041,1,0.42959,0.35488,31.74012,1.0,1,0.82676,0.43626,31.80526,1.0,1,0,IMG22.PNG,604.1978181818182,175.21309090909088
669,93129,1532.2832,976071530480,0.81179,0.25645,1531.54395,0.73926,2698,1,0.82423,0.2282,1,0.85705,0.36135,1,0.42968,0.35475,31.78619,1.0,1,0.82679,0.43621,31.8434,1.0,1,0,IMG22.PNG,604.7936,176.00436363636362
683,93143,1532.51318,976073831194,0.81286,0.26773,1532.29968,0.2135,2699,1,0.82769,0.21824,1,0.80628,0.23757,1,0.42951,0.35456,31.19438,1.0,1,0.8264,0.43585,31.43807,1.0,1,0,IMG22.PNG,605.7896727272727,186.5050181818182
684,93144,1532.52954,976073994112,0.81323,0.2645,1532.29968,0.22986,2699,1,0.83392,0.20971,1,0.80298,0.22867,1,0.4295,0.35452,31.24244,1.0,1,0.82642,0.43587,31.38634,1.0,1,0,IMG22.PNG,606.1341090909091,183.49818181818182
685,93145,1532.5459,976074158529,0.81356,0.26167,1532.29968,0.24622,2699,1,0.83392,0.20971,1,0.80298,0.22867,1,0.4295,0.35451,31.26264,1.0,1,0.82643,0.43582,31.355,1.0,1,0,IMG22.PNG,606.441309090909,180.86370909090908
686,93146,1532.56238,976074322923,0.81428,0.26215,1532.29968,0.2627,2699,1,0.83734,0.20905,1,0.81424,0.33067,1,0.42956,0.35447,31.27114,1.0,1,0.82644,0.43573,31.38304,1.0,1,0,IMG22.PNG,607.1115636363636,181.31054545454543
687,93147,1532.57886,976074487619,0.81528,0.25951,1532.29968,0.27917,2699,1,0.84661,0.21225,1,0.81813,0.21693,1,0.42953,0.3545,31.26746,1.0,1,0.82641,0.43582,31.37972,1.0,1,0,IMG22.PNG,608.0424727272726,178.85294545454545
688,93148,1532.59521,976074651319,0.81618,0.25714,1532.29968,0.29553,2699,1,0.84661,0.21225,1,0.81813,0.21693,1,0.42953,0.35452,31.24761,1.0,1,0.82641,0.43582,31.37972,1.0,1,0,IMG22.PNG,608.8802909090908,176.64669090909086
689,93149,1532.61169,976074815649,0.81664,0.25533,1532.29968,0.31201,2699,1,0.8352,0.22347,1,0.81537,0.21818,1,0.42948,0.35447,31.29043,1.0,1,0.82644,0.43569,31.40837,1.0,1,0,IMG22.PNG,609.3085090909091,174.96174545454545
690,93150,1532.62817,976074980912,0.81768,0.25549,1532.29968,0.32849,2699,1,0.84534,0.21207,1,0.83153,0.30525,1,0.42949,0.35456,31.2271,1.0,1,0.82644,0.43577,31.35119,1.0,1,0,IMG22.PNG,610.2766545454544,175.1106909090909
691,93151,1532.64465,976075145296,0.81862,0.25563,1532.29968,0.34497,2699,1,0.84534,0.21207,1,0.83153,0.30525,1,0.42951,0.35452,31.25609,1.0,1,0.82647,0.43574,31.39016,1.0,1,0,IMG22.PNG,611.1517090909091,175.2410181818182
692,93152,1532.66101,976075309282,0.81911,0.25542,1532.29968,0.36133,2699,1,0.83086,0.19713,1,0.82868,0.30439,1,0.42955,0.3545,31.22318,1.0,1,0.82647,0.43559,31.23882,1.0,1,0,IMG22.PNG,611.6078545454545,175.04552727272724
693,93153,1532.677,976075469355,0.81966,0.25578,1532.29968,0.37732,2699,1,0.83708,0.21971,1,0.8277,0.30834,1,0.42959,0.35455,31.19093,1.0,1,0.82649,0.43561,31.27808,1.0,1,0,IMG22.PNG,612.1198545454546,175.38065454545455
694,93154,1532.69348,976075633371,0.82017,0.25611,1532.29968,0.3938,2699,1,0.83708,0.21971,1,0.8277,0.30834,1,0.42955,0.35448,31.18819,1.0,1,0.82652,0.43554,31.30718,1.0,1,0,IMG22.PNG,612.5946181818181,175.68785454545454
695,93155,1532.70984,976075797939,0.82181,0.25612,1532.29968,0.41016,2699,1,0.8796,0.21206,1,0.84603,0.30096,1,0.4298,0.35451,31.02551,1.0,1,0.82671,0.43556,31.42927,1.0,1,0,IMG22.PNG,614.1213090909091,175.69716363636363
696,93156,1532.72632,976075962739,0.82164,0.2542,1532.29968,0.42664,2699,1,0.77968,0.20374,1,0.8547,0.20468,1,0.42982,0.35446,31.04418,1.0,1,0.8268,0.43556,31.44572,1.0,1,0,IMG22.PNG,613.9630545454545,173.90981818181814
697,93157,1532.74292,976076127892,0.82148,0.25241,1532.29968,0.44324,2699,1,0.77968,0.20374,1,0.8547,0.20468,1,0.42993,0.3544,31.15408,1.0,1,0.82686,0.43544,31.45775,1.0,1,0,IMG22.PNG,613.814109090909,172.24349090909092
698,93158,1532.75916,976076290725,0.82155,0.25218,1532.29968,0.45947,2699,1,0.82094,0.18214,1,0.82604,0.30918,1,0.43029,0.35429,31.12363,1.0,1,0.82721,0.43562,31.28835,1.0,1,0,IMG22.PNG,613.8792727272727,172.02938181818183
699,93159,1532.77563,976076454821,0.82279,0.25449,1532.29968,0.47595,2699,1,0.85544,0.30906,1,0.8622,0.33364,1,0.43043,0.3543,31.162,1.0,1,0.82735,0.43584,31.25787,1.0,1,0,IMG22.PNG,615.0336,174.1797818181818
700,93160,1532.79211,976076620162,0.82395,0.25664,1532.29968,0.49243,2699,1,0.85544,0.30906,1,0.8622,0.33364,1,0.43053,0.35447,31.13933,1.0,1,0.8274,0.43585,31.43358,1.0,1,0,IMG22.PNG,616.1134545454545,176.18123636363632
701,93161,1532.80847,976076783219,0.82413,0.25708,1532.29968,0.50879,2699,1,0.84319,0.19845,1,0.8164,0.34267,1,0.43078,0.35445,30.95276,1.0,1,0.82767,0.43592,31.30238,1.0,1,0,IMG22.PNG,616.2810181818181,176.59083636363633
702,93162,1532.82495,976076948599,0.82314,0.25623,1532.29968,0.52527,2699,1,0.75792,0.22334,1,0.82491,0.23467,1,0.43106,0.35445,31.02587,1.0,1,0.82774,0.43594,31.38304,1.0,1,0,IMG22.PNG,615.3594181818181,175.79956363636364
703,93163,1532.84131,976077112092,0.82221,0.25543,1532.29968,0.54163,2699,1,0.75792,0.22334,1,0.82491,0.23467,1,0.43109,0.35457,31.0764,1.0,1,0.82796,0.43587,31.28336,1.0,1,0,IMG22.PNG,614.4936727272727,175.05483636363635
704,93164,1532.85791,976077277611,0.82193,0.25728,1532.29968,0.55823,2699,1,0.82438,0.28915,1,0.80046,0.3517,1,0.43141,0.35435,31.05776,1.0,1,0.82841,0.43603,31.41014,1.0,1,0,IMG22.PNG,614.2330181818181,176.77701818181816
705,93165,1532.87451,976077443619,0.82226,0.25912,1532.29968,0.57483,2699,1,0.8328,0.29525,1,0.83512,0.35133,1,0.4317,0.35438,31.11683,1.0,1,0.82857,0.43607,31.22421,1.0,1,IMAGE OFFLINE AT 157801,IMG22.PNG,614.5402181818181,178.48989090909092
748,93817,1543.58618,976184561360,0.49132,0.50433,1543.37268,0.2135,2727,1,0.46727,0.45063,1,0.58886,0.422,1,0.42267,0.34834,32.3865,1.0,1,0.82316,0.42935,32.52924,1.0,1,0,IMG29.PNG,306.46516363636357,406.758109090909
749,93818,1543.60266,976184726150,0.47967,0.50238,1543.37268,0.22998,2727,1,0.32878,0.58703,1,0.30448,0.36332,1,0.41965,0.34711,31.86567,1.0,1,0.81964,0.42777,31.9974,1.0,1,0,IMG29.PNG,295.6200727272727,404.9428363636364
750,93819,1543.61914,976184890501,0.46662,0.49392,1543.37268,0.24646,2727,1,0.31449,0.54427,1,0.22707,0.18977,1,0.41907,0.34775,31.14097,1.0,1,0.81914,0.42729,32.04535,1.0,1,0,IMG29.PNG,283.47170909090903,397.06734545454543
751,93820,1543.6355,976185053527,0.4551,0.48646,1543.37268,0.26282,2727,1,0.31449,0.54427,1,0.22707,0.18977,1,0.41861,0.34786,30.92169,1.0,1,0.81872,0.42728,32.11237,1.0,1,0,IMG29.PNG,272.74763636363633,390.12276363636363
768,93837,1543.91492,976187848442,0.3287,0.36622,1543.70117,0.21375,2728,1,0.24333,0.46907,1,0.24666,0.3291,1,0.41375,0.34774,30.27395,1.0,1,0.81366,0.42853,30.27181,1.0,1,0,IMG29.PNG,155.08072727272724,278.19025454545454
769,93838,1543.93127,976188011330,0.32312,0.36841,1543.70117,0.2301,2728,1,0.24333,0.46907,1,0.24666,0.3291,1,0.41351,0.34763,30.37807,1.0,1,0.81346,0.42857,30.29494,1.0,1,0,IMG29.PNG,149.88625454545456,280.22894545454545
770,93839,1543.94763,976188175708,0.3166,0.36623,1543.70117,0.24646,2728,1,0.24333,0.46907,0,0.21894,0.33345,1,0.41304,0.34881,30.42517,1.0,1,0.81285,0.42953,30.05866,1.0,1,0,IMG29.PNG,143.81672727272726,278.1995636363636
771,93840,1543.96411,976188339801,0.31585,0.36853,1543.70117,0.26294,2728,1,0.33112,0.43106,1,0.27644,0.37967,1,0.4129,0.3491,30.36251,1.0,1,0.81276,0.42986,30.29397,1.0,1,0,IMG29.PNG,143.11854545454545,280.3406545454545
772,93841,1543.98047,976188504241,0.31518,0.37058,1543.70117,0.2793,2728,1,0.33112,0.43106,1,0.27644,0.37967,1,0.41288,0.34929,30.42067,1.0,1,0.8126,0.43017,30.3258,1.0,1,0,IMG29.PNG,142.49483636363638,282.2490181818182
773,93842,1543.99707,976188669080,0.31633,0.37094,1543.70117,0.2959,2728,1,0.41071,0.39046,1,0.26323,0.36443,1,0.41258,0.34907,30.34591,1.0,1,0.8124,0.42984,30.25877,1.0,1,0,IMG29.PNG,143.5653818181818,282.5841454545454
774,93843,1544.01343,976188832828,0.3148,0.37207,1543.70117,0.31226,2728,1,0.36093,0.41826,1,0.21075,0.36868,1,0.41238,0.34902,30.27385,1.0,1,0.81212,0.42985,30.0925,1.0,1,0,IMG29.PNG,142.14109090909093,283.63607272727273
775,93844,1544.02991,976188997636,0.31342,0.37308,1543.70117,0.32874,2728,1,0.36093,0.41826,1,0.21075,0.36868,1,0.41234,0.34907,30.21199,1.0,1,0.81202,0.42973,30.34674,1.0,1,0,IMG29.PNG,140.85643636363633,284.5762909090909
789,93858,1544.25989,976191297599,0.30135,0.39937,1544.04626,0.21362,2729,1,0.24215,0.33508,1,0.34266,0.34774,1,0.41145,0.3511,30.97805,1.0,1,0.81113,0.4324,30.98605,1.0,1,0,IMG29.PNG,129.62036363636363,309.0498909090909
790,93859,1544.27625,976191461336,0.30076,0.39551,1544.04626,0.22998,2729,1,0.24215,0.33508,1,0.34266,0.34774,1,0.41153,0.35129,30.95687,1.0,1,0.811,0.43247,31.12801,1.0,1,0,IMG29.PNG,129.0711272727273,305.45658181818175
791,93860,1544.2926,976191625236,0.29823,0.3909,1544.04626,0.24634,2729,1,0.24015,0.41875,1,0.2806,0.2247,1,0.41155,0.35107,30.95423,1.0,1,0.81103,0.4319,31.04186,1.0,1,0,IMG29.PNG,126.71592727272726,301.1650909090909
792,93861,1544.3092,976191790760,0.29622,0.38414,1544.04626,0.26294,2729,1,0.24086,0.32799,1,0.28719,0.2241,1,0.41159,0.35105,31.17631,1.0,1,0.81116,0.43171,31.16585,1.0,1,0,IMG29.PNG,124.84479999999998,294.87214545454543
793,93862,1544.32568,976191955302,0.29443,0.37814,1544.04626,0.27942,2729,1,0.24086,0.32799,1,0.28719,0.2241,1,0.41169,0.35136,31.07991,1.0,1,0.81118,0.43168,31.25543,1.0,1,0,IMG29.PNG,123.17847272727273,289.28669090909085
794,93863,1544.34192,976192118631,0.2923,0.37497,1544.04626,0.29565,2729,1,0.33167,0.33367,1,0.17621,0.30213,1,0.41212,0.35137,31.26109,1.0,1,0.81163,0.43163,31.22523,1.0,1,0,IMG29.PNG,121.19563636363635,286.3357090909091
795,93864,1544.35852,976192283873,0.28881,0.37237,1544.04626,0.31226,2729,1,0.1957,0.32705,1,0.24922,0.31902,1,0.4124,0.35122,31.22499,1.0,1,0.81203,0.43152,31.30188,1.0,1,0,IMG29.PNG,117.94676363636364,283.9153454545454
796,93865,1544.37476,976192446990,0.28565,0.37002,1544.04626,0.32849,2729,1,0.1957,0.32705,1,0.24922,0.31902,1,0.41271,0.35094,31.46103,1.0,1,0.81237,0.43133,31.25889,1.0,1,0,IMG29.PNG,115.00509090909091,281.72770909090906
797,93866,1544.39124,976192611593,0.28337,0.36991,1544.04626,0.34497,2729,1,0.25387,0.40933,1,0.2172,0.32584,1,0.41347,0.35079,31.21844,1.0,1,0.81325,0.43153,31.43686,1.0,1,0,IMG29.PNG,112.88261818181819,281.62530909090907
811,93880,1544.62134,976194912649,0.2972,0.3578,1544.40771,0.21362,2730,1,0.30793,0.36896,1,0.32375,0.27978,1,0.42216,0.35086,31.52947,1.0,1,0.82147,0.43652,31.88246,1.0,1,0,IMG29.PNG,125.75709090909092,270.352
812,93881,1544.63757,976195074950,0.30106,0.35724,1544.40771,0.22986,2730,1,0.30257,0.32641,1,0.40786,0.37249,1,0.4226,0.35096,31.78166,1.0,1,0.82189,0.43729,31.99298,1.0,1,0,IMG29.PNG,129.35039999999998,269.8306909090909
813,93882,1544.6543,976195241748,0.30159,0.35773,1544.40771,0.24658,2730,1,0.21521,0.33879,1,0.40364,0.39145,1,0.42272,0.35095,31.74289,1.0,1,0.822,0.43738,31.88308,1.0,1,0,IMG29.PNG,129.84378181818184,270.2868363636363
814,93883,1544.67053,976195404081,0.30205,0.35817,1544.40771,0.26282,2730,1,0.21521,0.33879,1,0.40364,0.39145,1,0.42272,0.35095,31.74289,1.0,1,0.82209,0.43751,32.09812,1.0,1,0,IMG29.PNG,130.27199999999996,270.69643636363634
815,93884,1544.68701,976195569663,0.30302,0.3589,1544.40771,0.2793,2730,1,0.29142,0.36039,1,0.34765,0.38217,1,0.42241,0.35081,31.34101,1.0,1,0.82166,0.43755,31.96451,1.0,1,0,IMG29.PNG,131.1749818181818,271.376
816,93885,1544.70349,976195733728,0.30499,0.35937,1544.40771,0.29578,2730,1,0.30788,0.37482,1,0.37322,0.36081,1,0.4222,0.35095,31.44965,1.0,1,0.82134,0.43719,32.09176,1.0,1,0,IMG29.PNG,133.0088727272727,271.8135272727273
817,93886,1544.71997,976195898086,0.30677,0.35979,1544.40771,0.31226,2730,1,0.30788,0.37482,1,0.37322,0.36081,1,0.42193,0.3509,31.44159,1.0,1,0.82115,0.43713,31.97206,1.0,1,0,IMG29.PNG,134.66589090909088,272.2045090909091
818,93887,1544.73633,976196061918,0.30592,0.36028,1544.40771,0.32861,2730,1,0.26605,0.44985,1,0.31168,0.2903,1,0.42104,0.35066,31.382,1.0,1,0.82017,0.4366,31.93051,1.0,1,0,IMG29.PNG,133.8746181818182,272.6606545454545
819,93888,1544.75281,976196227186,0.30631,0.35826,1544.40771,0.34509,2730,1,0.28853,0.3597,1,0.34039,0.27197,1,0.42064,0.35089,31.36663,1.0,1,0.81984,0.43644,32.03035,1.0,1,0,IMG29.PNG,134.23767272727275,270.78021818181816
820,93889,1544.76904,976196389973,0.30666,0.35641,1544.40771,0.36133,2730,1,0.28853,0.3597,1,0.34039,0.27197,1,0.42037,0.35099,31.33255,1.0,1,0.81949,0.43643,32.0032,1.0,1,0,IMG29.PNG,134.5634909090909,269.05803636363635
821,93890,1544.7854,976196553194,0.30582,0.35505,1544.40771,0.37769,2730,1,0.34804,0.35731,1,0.22507,0.29004,1,0.4196,0.35131,31.74252,1.0,1,0.81878,0.43646,32.07226,1.0,1,0,IMG29.PNG,133.78152727272723,267.792
822,93891,1544.802,976196718706,0.30495,0.35505,1544.40771,0.39429,2730,1,0.299,0.38083,1,0.26878,0.3291,1,0.41938,0.35146,32.09851,1.0,1,0.81845,0.43685,32.10035,1.0,1,0,IMG29.PNG,132.97163636363635,267.792
823,93892,1544.81848,976196883653,0.30414,0.35504,1544.40771,0.41077,2730,1,0.299,0.38083,1,0.26878,0.3291,1,0.41914,0.35171,32.07034,1.0,1,0.81832,0.43693,32.18194,1.0,1,0,IMG29.PNG,132.2176,267.7826909090909
824,93893,1544.83533,976197052345,0.30479,0.35769,1544.40771,0.42761,2730,1,0.34692,0.41505,1,0.29637,0.43809,1,0.41892,0.35231,32.11061,1.0,1,0.81795,0.43766,32.02686,1.0,1,0,IMG29.PNG,132.8226909090909,270.2496
825,93894,1544.85132,976197212736,0.30547,0.35742,1544.40771,0.4436,2730,1,0.36084,0.35315,1,0.28735,0.34684,1,0.41894,0.35242,32.27432,1.0,1,0.81798,0.4381,32.24207,1.0,1,0,IMG29.PNG,133.4557090909091,269.99825454545453
826,93895,1544.86768,976197376273,0.30612,0.35716,1544.40771,0.45996,2730,1,0.36084,0.35315,1,0.28735,0.34684,1,0.41895,0.35259,32.1318,1.0,1,0.81798,0.43821,32.28979,1.0,1,0,IMG29.PNG,134.0608,269.75621818181816
827,93896,1544.88428,976197541426,0.3066,0.35531,1544.40771,0.47656,2730,1,0.39971,0.32741,1,0.24148,0.27587,1,0.41931,0.35249,32.22691,1.0,1,0.8182,0.43853,32.0781,1.0,1,0,IMG29.PNG,134.50763636363635,268.03403636363635
828,93897,1544.90051,976197704539,0.30454,0.35591,1544.40771,0.4928,2730,1,0.22542,0.46235,1,0.26004,0.2855,1,0.41934,0.35255,32.30479,1.0,1,0.8183,0.43876,32.32747,1.0,1,0,IMG29.PNG,132.5899636363636,268.5925818181818
829,93898,1544.91711,976197869537,0.30261,0.35647,1544.40771,0.5094,2730,1,0.22542,0.46235,1,0.26004,0.2855,1,0.41939,0.35246,32.3923,1.0,1,0.8183,0.43874,32.29462,1.0,1,0,IMG29.PNG,130.79330909090908,269.1138909090909
830,93899,1544.93335,976198032336,0.30056,0.35578,1544.40771,0.52563,2730,1,0.22641,0.3587,1,0.24382,0.30869,1,0.41936,0.35244,32.39042,1.0,1,0.81826,0.43887,32.35148,1.0,1,0,IMG29.PNG,128.88494545454543,268.4715636363636
831,93900,1544.94983,976198197752,0.30187,0.35615,1544.40771,0.54211,2730,1,0.37906,0.43767,1,0.31067,0.29899,1,0.4193,0.35239,32.30505,1.0,1,0.81824,0.439,32.47351,1.0,1,0,IMG29.PNG,130.10443636363638,268.816
832,93901,1544.96631,976198361827,0.30309,0.3565,1544.40771,0.55859,2730,1,0.37906,0.43767,1,0.31067,0.29899,1,0.41921,0.35232,32.21094,1.0,1,0.81819,0.43907,32.51272,1.0,1,0,IMG29.PNG,131.24014545454546,269.14181818181817
833,93902,1544.98279,976198526912,0.30099,0.3565,1544.40771,0.57507,2730,1,0.25637,0.45056,1,0.19835,0.26259,1,0.41834,0.35236,32.19772,1.0,1,0.81729,0.43853,32.36207,1.0,1,0,IMG29.PNG,129.28523636363633,269.14181818181817
834,93903,1544.99902,976198689620,0.30174,0.3563,1544.40771,0.59131,2730,1,0.35091,0.43896,1,0.30666,0.25939,1,0.41798,0.35236,32.31606,1.0,1,0.81678,0.43834,32.55125,1.0,1,0,IMG29.PNG,129.98341818181817,268.95563636363636
835,93904,1545.0155,976198854312,0.30245,0.35612,1544.40771,0.60779,2730,1,0.35091,0.43896,1,0.30666,0.25939,1,0.41749,0.35251,32.28683,1.0,1,0.81652,0.43833,32.41277,1.0,1,0,IMG29.PNG,130.64436363636364,268.7880727272727
836,93905,1545.03198,976199018529,0.30299,0.35545,1544.40771,0.62427,2730,1,0.34912,0.37143,1,0.29788,0.28857,1,0.41642,0.35285,32.10887,1.0,1,0.81545,0.43854,32.53053,1.0,1,0,IMG29.PNG,131.14705454545452,268.1643636363636
837,93906,1545.04846,976199183455,0.30217,0.35499,1544.40771,0.64075,2730,1,0.24352,0.34527,1,0.29672,0.32893,1,0.4159,0.35322,32.13113,1.0,1,0.81475,0.43884,32.48845,1.0,1,0,IMG29.PNG,130.38370909090906,267.73614545454546
838,93907,1545.06494,976199347958,0.30139,0.35455,1544.40771,0.65723,2730,1,0.24352,0.34527,1,0.29672,0.32893,1,0.4155,0.35366,32.03019,1.0,1,0.81451,0.43887,32.46527,1.0,1,0,IMG29.PNG,129.65759999999997,267.3265454545454
839,93908,1545.08118,976199511290,0.30148,0.35555,1544.40771,0.67346,2730,1,0.28044,0.40466,1,0.33012,0.3885,1,0.41452,0.35424,32.39631,1.0,1,0.81358,0.4395,32.45505,1.0,1,0,IMG29.PNG,129.74138181818182,268.2574545454545
840,93909,1545.09766,976199675555,0.30031,0.35636,1544.40771,0.68994,2730,1,0.23207,0.3598,1,0.27038,0.42049,1,0.41413,0.35448,32.33281,1.0,1,0.81329,0.4396,32.61494,1.0,1,0,IMG29.PNG,128.6522181818182,269.0114909090909
841,93910,1545.11414,976199839957,0.2992,0.35713,1544.40771,0.70642,2730,1,0.23207,0.3598,1,0.27038,0.42049,1,0.41402,0.35456,32.31271,1.0,1,0.81312,0.43966,32.66171,1.0,1,0,IMG29.PNG,127.6189090909091,269.7282909090909
842,93911,1545.13062,976200005103,0.29889,0.35793,1544.40771,0.7229,2730,1,0.27205,0.3854,1,0.29891,0.40115,1,0.41369,0.35495,32.30802,1.0,1,0.81278,0.43976,32.54968,1.0,1,0,IMG29.PNG,127.33032727272725,270.4730181818182
843,93912,1545.14697,976200168568,0.2988,0.35852,1544.40771,0.73926,2730,1,0.26683,0.38506,1,0.32261,0.38496,1,0.41369,0.35486,32.34661,1.0,1,0.81286,0.43958,32.60907,1.0,1,0,IMG29.PNG,127.24654545454545,271.02225454545453
844,93913,1545.16345,976200333475,0.29872,0.35908,1544.40771,0.75574,2730,1,0.26683,0.38506,1,0.32261,0.38496,1,0.41369,0.3549,32.33176,1.0,1,0.81294,0.4394,32.68315,1.0,1,0,IMG29.PNG,127.1720727272727,271.5435636363636
845,93914,1545.17993,976200497895,0.298,0.35936,1544.40771,0.77222,2730,1,0.24098,0.37983,1,0.28749,0.36539,1,0.41404,0.35489,32.35531,1.0,1,0.81329,0.43939,32.71668,1.0,1,0,IMG29.PNG,126.50181818181817,271.80421818181816
846,93915,1545.19629,976200662113,0.29856,0.35995,1544.40771,0.78857,2730,1,0.26351,0.36617,1,0.3251,0.3742,1,0.41427,0.35483,32.4851,1.0,1,0.81341,0.43946,32.55269,1.0,1,0,IMG29.PNG,127.02312727272725,272.3534545454545
847,93916,1545.21265,976200825675,0.29921,0.36027,1544.40771,0.80493,2730,1,0.26351,0.36617,1,0.3251,0.3742,1,0.41435,0.35511,32.45499,1.0,1,0.81357,0.43946,32.45076,1.0,1,0,IMG29.PNG,127.62821818181816,272.65134545454544
861,93930,1545.44275,976203126381,0.27803,0.39504,1545.22925,0.2135,2731,1,0.35488,0.36959,1,0.21551,0.49104,1,0.42154,0.35559,32.40552,1.0,1,0.82075,0.44257,32.78447,1.0,1,0,IMG29.PNG,107.91156363636362,305.01905454545454
862,93931,1545.45923,976203291177,0.27851,0.3974,1545.22925,0.22998,2731,1,0.35488,0.36959,1,0.21551,0.49104,1,0.42182,0.35557,32.40351,1.0,1,0.8209,0.44267,32.68991,1.0,1,0,IMG29.PNG,108.35839999999997,307.21599999999995
863,93932,1545.47559,976203454590,0.28049,0.39095,1545.22925,0.24634,2731,1,0.27928,0.28021,1,0.34128,0.30838,1,0.42252,0.35583,32.39509,1.0,1,0.82152,0.44306,32.7597,1.0,1,0,IMG29.PNG,110.20160000000001,301.21163636363633
864,93933,1545.49207,976203620119,0.2852,0.38931,1545.22925,0.26282,2731,1,0.35193,0.39424,1,0.36892,0.33198,1,0.42273,0.35541,32.89456,1.0,1,0.8218,0.44303,32.86724,1.0,1,0,IMG29.PNG,114.58618181818181,299.6849454545454
865,93934,1545.50842,976203783143,0.28938,0.38786,1545.22925,0.27917,2731,1,0.35193,0.39424,1,0.36892,0.33198,1,0.42286,0.35561,32.87468,1.0,1,0.8219,0.44308,32.78352,1.0,1,0,IMG29.PNG,118.47738181818184,298.3351272727272
866,93935,1545.52478,976203947277,0.28952,0.38623,1545.22925,0.29553,2731,1,0.31791,0.36472,1,0.2665,0.34901,1,0.42336,0.35565,32.8842,1.0,1,0.8224,0.44331,32.71067,1.0,1,0,IMG29.PNG,118.60770909090908,296.81774545454545
867,93936,1545.54126,976204112095,0.28916,0.38557,1545.22925,0.31201,2731,1,0.2623,0.37974,1,0.30235,0.36632,1,0.42349,0.35553,32.83339,1.0,1,0.82258,0.44344,32.90571,1.0,1,0,IMG29.PNG,118.27258181818178,296.20334545454546
868,93937,1545.55762,976204275669,0.28884,0.38497,1545.22925,0.32837,2731,1,0.2623,0.37974,1,0.30235,0.36632,1,0.42372,0.35586,32.3207,1.0,1,0.82264,0.44341,32.8485,1.0,1,0,IMG29.PNG,117.97469090909088,295.6448
869,93938,1545.57422,976204441319,0.2914,0.38113,1545.22925,0.34497,2731,1,0.32376,0.25181,1,0.36651,0.34926,1,0.42396,0.35564,32.34587,1.0,1,0.82297,0.44302,32.87783,1.0,1,0,IMG29.PNG,120.35781818181816,292.0701090909091
870,93939,1545.59045,976204603942,0.29356,0.37961,1545.22925,0.36121,2731,1,0.31418,0.34824,1,0.36824,0.34385,1,0.42408,0.35561,32.32602,1.0,1,0.82312,0.44297,32.86231,1.0,1,0,IMG29.PNG,122.3685818181818,290.65512727272727
871,93940,1545.60693,976204768731,0.29555,0.37821,1545.22925,0.37769,2731,1,0.31418,0.34824,1,0.36824,0.34385,1,0.42412,0.35557,32.32941,1.0,1,0.82319,0.44297,32.76882,1.0,1,0,IMG29.PNG,124.22109090909088,289.3518545454545
885,93954,1545.83691,976207068658,0.31202,0.36962,1545.62341,0.2135,2732,1,0.32243,0.35909,1,0.31922,0.32208,1,0.41886,0.35587,32.56818,1.0,1,0.81821,0.44097,32.42673,1.0,1,0,IMG29.PNG,139.55316363636365,281.35534545454544
886,93955,1545.85339,976207233334,0.31261,0.36768,1545.62341,0.22998,2732,1,0.32243,0.35909,1,0.31922,0.32208,1,0.41872,0.35575,32.62483,1.0,1,0.81802,0.44097,32.57345,1.0,1,0,IMG29.PNG,140.1024,279.5493818181818
887,93956,1545.87,976207398525,0.31115,0.36688,1545.62341,0.24658,2732,1,0.25004,0.38553,1,0.32863,0.32419,1,0.4183,0.35585,32.47176,1.0,1,0.81763,0.44102,32.33,1.0,1,0,IMG29.PNG,138.7432727272727,278.8046545454545
888,93957,1545.88623,976207561366,0.31137,0.36611,1545.62341,0.26282,2732,1,0.31847,0.38317,1,0.31121,0.32431,1,0.41819,0.35594,32.55791,1.0,1,0.81733,0.44087,32.47297,1.0,1,0,IMG29.PNG,138.9480727272727,278.0878545454545
